Store Name,Customer #,Billing Document #,Billing Document Date,PO #,Season Description,Billing Document Type,Billing Document Status,Total,Delivery #
BANNER'S HALLMARK SHOP 22,1000055291,5056631087,09/22/2025,DEBUT INVITE CRD - 5055943439,,Credit Memo,OPEN,$-35.32,
BANNER'S HALLMARK SHOP 22,1000055291,5056631095,09/22/2025,DEBUT INVITE CRD - 5056131565,,Credit Memo,OPEN,$-35.32,
BANNER'S HALLMARK SHOP 22,1000055291,5056401248,09/20/2025,MIX MATCH,,Credit Memo,OPEN,$-15.48,
BANNER'S HALLMARK SHOP 22,1000055291,1000055291202510-5056379602,09/18/2025,,,SBT-Invoice,OPEN,$3.00,
BANNER'S HALLMARK SHOP 22,1000055291,5056322013,09/18/2025,09/2025 GC FEE,,Debit Memo,PAID,$475.00,
BANNER'S HALLMARK SHOP 22,1000055291,5056065702,09/15/2025,OMNI-SFS,,Credit Memo,OPEN,$-4.38,
BANNER'S HALLMARK SHOP 22,1000055291,5056065703,09/15/2025,R001891223,,Credit Memo,OPEN,$-156.17,
BANNER'S HALLMARK SHOP 22,1000055291,5056131565,09/15/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$35.32,
BANNER'S HALLMARK SHOP 22,1000055291,1000055291202510-5056109418,09/14/2025,,,SBT-Invoice,OPEN,$1.00,
BANNER'S HALLMARK SHOP 22,1000055291,1000055291202510-5056046849,09/13/2025,,,SBT-Invoice,OPEN,$1.50,
BANNER'S HALLMARK SHOP 22,1000055291,5055943439,09/12/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$35.32,
BANNER'S HALLMARK SHOP 22,1000055291,5055876884,09/11/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$35.32,
BANNER'S HALLMARK SHOP 22,1000055291,5055810025,09/10/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$35.32,
BANNER'S HALLMARK SHOP 22,1000055291,5055876844,09/10/2025,BDAY CRD CREDIT - 5054839689,,Credit Memo,OPEN,$-54.06,
BANNER'S HALLMARK SHOP 22,1000055291,5055876851,09/10/2025,BDAY CRD CREDIT - 5054933354,,Credit Memo,OPEN,$-54.06,
BANNER'S HALLMARK SHOP 22,1000055291,5055876863,09/10/2025,BDAY CRD CREDIT - 5054993692,,Credit Memo,OPEN,$-54.06,
BANNER'S HALLMARK SHOP 22,1000055291,5055616973,09/08/2025,R001890118,,Credit Memo,OPEN,$-166.72,
BANNER'S HALLMARK SHOP 22,1000055291,1000055291202510-5055654964,09/07/2025,,,SBT-Invoice,OPEN,$1.50,
BANNER'S HALLMARK SHOP 22,1000055291,1000055291202510-5055534065,09/05/2025,,,SBT-Invoice,OPEN,$1.50,
BANNER'S HALLMARK SHOP 22,1000055291,1000055291202510-5055347741,09/02/2025,,,SBT-Invoice,OPEN,$1.50,
BANNER'S HALLMARK SHOP 22,1000055291,5055876881,09/02/2025,Sept Smartlync Fee,,Debit Memo,OPEN,$30.00,
BANNER'S HALLMARK SHOP 22,1000055291,5055178889,09/01/2025,OMNI-SFS,,Credit Memo,OPEN,$-431.51,
BANNER'S HALLMARK SHOP 22,1000055291,5055178891,09/01/2025,R001889025,,Credit Memo,OPEN,$-111.87,
BANNER'S HALLMARK SHOP 22,1000055291,5055178896,09/01/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-11.25,
BANNER'S HALLMARK SHOP 22,1000055291,5055876875,09/01/2025,SEPT WINNG FEE,,Debit Memo,OPEN,$296.00,
BANNER'S HALLMARK SHOP 29,1000002154,5057112795,09/30/2025,CIJ TECHNO 2,CHRISTMAS,Invoice,OPEN,$420.00,4013020727
BANNER'S HALLMARK SHOP 29,1000002154,5057115032,09/30/2025,,EVERYDAY,Invoice,OPEN,$79.20,4013020841
BANNER'S HALLMARK SHOP 29,1000002154,1000002154202510-5057111547,09/29/2025,,,SBT-Invoice,OPEN,$3.00,
BANNER'S HALLMARK SHOP 29,1000002154,5057052738,09/29/2025,OMNI-SFS,,Credit Memo,OPEN,$-19.19,
BANNER'S HALLMARK SHOP 29,1000002154,5057052743,09/29/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-23.03,
BANNER'S HALLMARK SHOP 29,1000002154,5057052751,09/29/2025,R001892649,,Credit Memo,OPEN,$-269.12,
BANNER'S HALLMARK SHOP 29,1000002154,5057077281,09/29/2025,0006065798,EVERYDAY,Invoice,OPEN,$83.73,0006065798
BANNER'S HALLMARK SHOP 29,1000002154,5056633607,09/23/2025,damage defective,,Credit Memo,OPEN,$-131.40,
BANNER'S HALLMARK SHOP 29,1000002154,5056633613,09/23/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$150.65,
BANNER'S HALLMARK SHOP 29,1000002154,1000002154202510-5056627010,09/22/2025,,,SBT-Invoice,OPEN,$5.80,
BANNER'S HALLMARK SHOP 29,1000002154,5056525284,09/22/2025,R001891549,,Credit Memo,OPEN,$-141.68,
BANNER'S HALLMARK SHOP 29,1000002154,5056525289,09/22/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-2.94,
BANNER'S HALLMARK SHOP 29,1000002154,5056525294,09/22/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-26.25,
BANNER'S HALLMARK SHOP 29,1000002154,5056525302,09/22/2025,OMNI-SFS,,Credit Memo,OPEN,$-69.55,
BANNER'S HALLMARK SHOP 29,1000002154,5056630015,09/22/2025,DEBUT INVITE CRD - 5055874163,,Credit Memo,OPEN,$-128.30,
BANNER'S HALLMARK SHOP 29,1000002154,5056630022,09/22/2025,DEBUT INVITE CRD - 5055943016,,Credit Memo,OPEN,$-128.30,
BANNER'S HALLMARK SHOP 29,1000002154,5056630031,09/22/2025,DEBUT INVITE CRD - 5056131167,,Credit Memo,OPEN,$-128.30,
BANNER'S HALLMARK SHOP 29,1000002154,1000002154202510-5056522772,09/20/2025,,,SBT-Invoice,OPEN,$1.50,
BANNER'S HALLMARK SHOP 29,1000002154,5056400561,09/20/2025,MIX MATCH,,Credit Memo,OPEN,$-17.86,
BANNER'S HALLMARK SHOP 29,1000002154,5056322083,09/18/2025,09/2025 GC FEE,,Debit Memo,PAID,$475.00,
BANNER'S HALLMARK SHOP 29,1000002154,1000002154202510-5056313391,09/17/2025,,,SBT-Invoice,OPEN,$0.50,
BANNER'S HALLMARK SHOP 29,1000002154,5056064047,09/15/2025,OMNI-SFS,,Credit Memo,OPEN,$-222.39,
BANNER'S HALLMARK SHOP 29,1000002154,5056064055,09/15/2025,R001890448,,Credit Memo,OPEN,$-244.45,
BANNER'S HALLMARK SHOP 29,1000002154,5056131167,09/15/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$128.30,
BANNER'S HALLMARK SHOP 29,1000002154,5055943016,09/12/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$128.30,
BANNER'S HALLMARK SHOP 29,1000002154,5055874163,09/11/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$128.30,
BANNER'S HALLMARK SHOP 29,1000002154,5055809577,09/10/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$128.30,
BANNER'S HALLMARK SHOP 29,1000002154,5055874123,09/10/2025,BDAY CRD CREDIT - 5054838720,,Credit Memo,OPEN,$-151.37,
BANNER'S HALLMARK SHOP 29,1000002154,5055874131,09/10/2025,BDAY CRD CREDIT - 5054932951,,Credit Memo,OPEN,$-151.37,
BANNER'S HALLMARK SHOP 29,1000002154,5055874141,09/10/2025,BDAY CRD CREDIT - 5054993244,,Credit Memo,OPEN,$-151.37,
BANNER'S HALLMARK SHOP 29,1000002154,5055615199,09/08/2025,OMNI-SFS,,Credit Memo,OPEN,$-13.46,
BANNER'S HALLMARK SHOP 29,1000002154,5055615203,09/08/2025,R001889355,,Credit Memo,OPEN,$-294.12,
BANNER'S HALLMARK SHOP 29,1000002154,1000002154202510-5055546837,09/05/2025,,,SBT-Invoice,OPEN,$1.30,
BANNER'S HALLMARK SHOP 29,1000002154,1000002154202510-5055482125,09/04/2025,,,SBT-Invoice,OPEN,$6.30,
BANNER'S HALLMARK SHOP 29,1000002154,5055279929,09/02/2025,damage defective,,Credit Memo,OPEN,$-159.08,
BANNER'S HALLMARK SHOP 29,1000002154,5055874160,09/02/2025,Sept Smartlync Fee,,Debit Memo,OPEN,$30.00,
BANNER'S HALLMARK SHOP 29,1000002154,1000002154202509-5055274329,09/01/2025,,,SBT-Invoice,OPEN,$4.00,
BANNER'S HALLMARK SHOP 29,1000002154,5055177205,09/01/2025,R001888250,,Credit Memo,OPEN,$-273.56,
BANNER'S HALLMARK SHOP 29,1000002154,5055177209,09/01/2025,OMNI-SFS,,Credit Memo,OPEN,$-107.56,
BANNER'S HALLMARK SHOP 29,1000002154,5055874155,09/01/2025,SEPT WINNG FEE,,Debit Memo,OPEN,$296.00,
BANNER'S HALLMARK SHOP 32,1000011835,5057112804,09/30/2025,,HLWN EID(RAMADN),Invoice,OPEN,$164.24,4013020585
BANNER'S HALLMARK SHOP 32,1000011835,5057112806,09/30/2025,CIJ TECHNO 2,CHRISTMAS,Invoice,OPEN,$420.00,4013020738
BANNER'S HALLMARK SHOP 32,1000011835,5057115035,09/30/2025,,CHRISTMAS,Invoice,OPEN,$201.30,4013020590
BANNER'S HALLMARK SHOP 32,1000011835,5057115036,09/30/2025,,EVERYDAY,Invoice,OPEN,$15.20,4013020590
BANNER'S HALLMARK SHOP 32,1000011835,1000011835202510-5057062846,09/29/2025,,,SBT-Credit Memo,OPEN,$-2.50,
BANNER'S HALLMARK SHOP 32,1000011835,1000011835202510-5057062872,09/29/2025,,,SBT-Invoice,OPEN,$2.50,
BANNER'S HALLMARK SHOP 32,1000011835,1000011835202510-5057062882,09/29/2025,,,SBT-Invoice,OPEN,$3.00,
BANNER'S HALLMARK SHOP 32,1000011835,5057050709,09/29/2025,,EVERYDAY,Invoice,OPEN,$118.80,4013020862
BANNER'S HALLMARK SHOP 32,1000011835,5057053968,09/29/2025,OMNI-SFS,,Credit Memo,OPEN,$-37.84,
BANNER'S HALLMARK SHOP 32,1000011835,5057053974,09/29/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-31.98,
BANNER'S HALLMARK SHOP 32,1000011835,5057053982,09/29/2025,R001892953,,Credit Memo,OPEN,$-316.68,
BANNER'S HALLMARK SHOP 32,1000011835,5057053993,09/29/2025,OMNI-PEANUTS20-GFT,,Credit Memo,OPEN,$-2.43,
BANNER'S HALLMARK SHOP 32,1000011835,5057077317,09/29/2025,0006065812,EVERYDAY,Invoice,OPEN,$83.73,0006065812
BANNER'S HALLMARK SHOP 32,1000011835,1000011835202510-5056962223,09/27/2025,,,SBT-Invoice,OPEN,$2.00,
BANNER'S HALLMARK SHOP 32,1000011835,5056633758,09/23/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$216.24,
BANNER'S HALLMARK SHOP 32,1000011835,5056525814,09/22/2025,OMNI-SFS,,Credit Memo,OPEN,$-92.14,
BANNER'S HALLMARK SHOP 32,1000011835,5056525819,09/22/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-30.79,
BANNER'S HALLMARK SHOP 32,1000011835,5056525824,09/22/2025,R001891851,,Credit Memo,OPEN,$-189.84,
BANNER'S HALLMARK SHOP 32,1000011835,5056630348,09/22/2025,DEBUT INVITE CRD - 5055875001,,Credit Memo,OPEN,$-152.09,
BANNER'S HALLMARK SHOP 32,1000011835,5056630359,09/22/2025,DEBUT INVITE CRD - 5055943149,,Credit Memo,OPEN,$-152.09,
BANNER'S HALLMARK SHOP 32,1000011835,5056630367,09/22/2025,DEBUT INVITE CRD - 5056131292,,Credit Memo,OPEN,$-152.09,
BANNER'S HALLMARK SHOP 32,1000011835,1000011835202510-5056581569,09/21/2025,,,SBT-Invoice,OPEN,$1.25,
BANNER'S HALLMARK SHOP 32,1000011835,1000011835202510-5056458907,09/19/2025,,,SBT-Invoice,OPEN,$1.25,
BANNER'S HALLMARK SHOP 32,1000011835,5056400751,09/19/2025,MIX MATCH,,Credit Memo,OPEN,$-39.77,
BANNER'S HALLMARK SHOP 32,1000011835,1000011835202510-5056392669,09/18/2025,,,SBT-Invoice,OPEN,$2.50,
BANNER'S HALLMARK SHOP 32,1000011835,5056321102,09/18/2025,09/2025 GC FEE,,Debit Memo,PAID,$475.00,
BANNER'S HALLMARK SHOP 32,1000011835,1000011835202510-5056304743,09/17/2025,,,SBT-Invoice,OPEN,$2.00,
BANNER'S HALLMARK SHOP 32,1000011835,5056064532,09/15/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-5.59,
BANNER'S HALLMARK SHOP 32,1000011835,5056064536,09/15/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-54.75,
BANNER'S HALLMARK SHOP 32,1000011835,5056064545,09/15/2025,R001890750,,Credit Memo,OPEN,$-251.99,
BANNER'S HALLMARK SHOP 32,1000011835,5056064553,09/15/2025,OMNI-SFS,,Credit Memo,OPEN,$-4.87,
BANNER'S HALLMARK SHOP 32,1000011835,5056131292,09/15/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$152.09,
BANNER'S HALLMARK SHOP 32,1000011835,5055943149,09/12/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$152.09,
BANNER'S HALLMARK SHOP 32,1000011835,5055875001,09/11/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$152.09,
BANNER'S HALLMARK SHOP 32,1000011835,5055809684,09/10/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$152.09,
BANNER'S HALLMARK SHOP 32,1000011835,5055874964,09/10/2025,BDAY CRD CREDIT - 5054839080,,Credit Memo,OPEN,$-216.24,
BANNER'S HALLMARK SHOP 32,1000011835,5055874975,09/10/2025,BDAY CRD CREDIT - 5054933089,,Credit Memo,OPEN,$-216.24,
BANNER'S HALLMARK SHOP 32,1000011835,5055874982,09/10/2025,BDAY CRD CREDIT - 5054993350,,Credit Memo,OPEN,$-216.24,
BANNER'S HALLMARK SHOP 32,1000011835,5055615763,09/08/2025,OMNI-SFS,,Credit Memo,OPEN,$-52.83,
BANNER'S HALLMARK SHOP 32,1000011835,5055615767,09/08/2025,R001889655,,Credit Memo,OPEN,$-263.25,
BANNER'S HALLMARK SHOP 32,1000011835,1000011835202510-5055550625,09/05/2025,,,SBT-Invoice,OPEN,$2.25,
BANNER'S HALLMARK SHOP 32,1000011835,1000011835202510-5055485043,09/04/2025,,,SBT-Invoice,OPEN,$2.00,
BANNER'S HALLMARK SHOP 32,1000011835,5055874995,09/02/2025,Sept Smartlync Fee,,Debit Memo,OPEN,$30.00,
BANNER'S HALLMARK SHOP 32,1000011835,1000011835202509-5055276068,09/01/2025,,,SBT-Invoice,OPEN,$2.30,
BANNER'S HALLMARK SHOP 32,1000011835,5055177651,09/01/2025,OMNI-SFS,,Credit Memo,OPEN,$-144.29,
BANNER'S HALLMARK SHOP 32,1000011835,5055177659,09/01/2025,R001888553,,Credit Memo,OPEN,$-362.56,
BANNER'S HALLMARK SHOP 32,1000011835,5055177665,09/01/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-30.00,
BANNER'S HALLMARK SHOP 32,1000011835,5055874993,09/01/2025,SEPT WINNG FEE,,Debit Memo,OPEN,$296.00,
BANNER'S HALLMARK SHOP 33,1000000626,5057112787,09/30/2025,CIJ TECHNO 2,CHRISTMAS,Invoice,OPEN,$420.00,4013020725
BANNER'S HALLMARK SHOP 33,1000000626,5057049346,09/29/2025,,EVERYDAY,Invoice,OPEN,$118.80,4013020842
BANNER'S HALLMARK SHOP 33,1000000626,5057052757,09/29/2025,R001892669,,Credit Memo,OPEN,$-188.23,
BANNER'S HALLMARK SHOP 33,1000000626,5057052762,09/29/2025,OMNI-SFS,,Credit Memo,OPEN,$-180.28,
BANNER'S HALLMARK SHOP 33,1000000626,5057077273,09/29/2025,0006065796,EVERYDAY,Invoice,OPEN,$83.18,0006065796
BANNER'S HALLMARK SHOP 33,1000000626,5056633590,09/23/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$200.49,
BANNER'S HALLMARK SHOP 33,1000000626,5056525271,09/22/2025,R001891567,,Credit Memo,OPEN,$-164.31,
BANNER'S HALLMARK SHOP 33,1000000626,5056525275,09/22/2025,OMNI-SFS,,Credit Memo,OPEN,$-267.64,
BANNER'S HALLMARK SHOP 33,1000000626,5056630104,09/22/2025,DEBUT INVITE CRD - 5055874137,,Credit Memo,OPEN,$-138.20,
BANNER'S HALLMARK SHOP 33,1000000626,5056630123,09/22/2025,DEBUT INVITE CRD - 5055943003,,Credit Memo,OPEN,$-138.20,
BANNER'S HALLMARK SHOP 33,1000000626,5056630137,09/22/2025,DEBUT INVITE CRD - 5056131153,,Credit Memo,OPEN,$-138.20,
BANNER'S HALLMARK SHOP 33,1000000626,5056400528,09/19/2025,MIX MATCH,,Credit Memo,OPEN,$-26.48,
BANNER'S HALLMARK SHOP 33,1000000626,5056321863,09/18/2025,09/2025 GC FEE,,Debit Memo,PAID,$475.00,
BANNER'S HALLMARK SHOP 33,1000000626,5056064029,09/15/2025,OMNI-SFS,,Credit Memo,OPEN,$-59.85,
BANNER'S HALLMARK SHOP 33,1000000626,5056064032,09/15/2025,R001890468,,Credit Memo,OPEN,$-239.60,
BANNER'S HALLMARK SHOP 33,1000000626,5056131153,09/15/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$138.20,
BANNER'S HALLMARK SHOP 33,1000000626,5055943003,09/12/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$138.20,
BANNER'S HALLMARK SHOP 33,1000000626,5055874137,09/11/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$138.20,
BANNER'S HALLMARK SHOP 33,1000000626,5055809566,09/10/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$138.20,
BANNER'S HALLMARK SHOP 33,1000000626,5055874100,09/10/2025,BDAY CRD CREDIT - 5054838706,,Credit Memo,OPEN,$-200.49,
BANNER'S HALLMARK SHOP 33,1000000626,5055874111,09/10/2025,BDAY CRD CREDIT - 5054933011,,Credit Memo,OPEN,$-200.49,
BANNER'S HALLMARK SHOP 33,1000000626,5055874120,09/10/2025,BDAY CRD CREDIT - 5054993226,,Credit Memo,OPEN,$-200.49,
BANNER'S HALLMARK SHOP 33,1000000626,5055615159,09/08/2025,OMNI-SFS,,Credit Memo,OPEN,$-41.22,
BANNER'S HALLMARK SHOP 33,1000000626,5055615163,09/08/2025,R001889374,,Credit Memo,OPEN,$-183.22,
BANNER'S HALLMARK SHOP 33,1000000626,5055874134,09/02/2025,Sept Smartlync Fee,,Debit Memo,OPEN,$30.00,
BANNER'S HALLMARK SHOP 33,1000000626,5055179604,09/01/2025,R001888269,,Credit Memo,OPEN,$-347.13,
BANNER'S HALLMARK SHOP 33,1000000626,5055874129,09/01/2025,SEPT WINNG FEE,,Debit Memo,OPEN,$296.00,
BANNER'S HALLMARK SHOP 36,1000012828,5057112796,09/30/2025,CIJ TECHNO 2,CHRISTMAS,Invoice,OPEN,$420.00,4013020739
BANNER'S HALLMARK SHOP 36,1000012828,5057112798,09/30/2025,,EVERYDAY,Invoice,OPEN,$79.20,4013020867
BANNER'S HALLMARK SHOP 36,1000012828,5057113409,09/30/2025,,HLWN EID(RAMADN),Invoice,OPEN,$123.74,4013020597
BANNER'S HALLMARK SHOP 36,1000012828,5057114200,09/30/2025,,CHRISTMAS,Invoice,OPEN,$172.80,4013020602
BANNER'S HALLMARK SHOP 36,1000012828,5057114205,09/30/2025,,EVERYDAY,Invoice,OPEN,$15.20,4013020602
BANNER'S HALLMARK SHOP 36,1000012828,1000012828202510-5057108576,09/29/2025,,,SBT-Invoice,OPEN,$2.00,
BANNER'S HALLMARK SHOP 36,1000012828,5057053875,09/29/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-3.99,
BANNER'S HALLMARK SHOP 36,1000012828,5057053882,09/29/2025,R001892999,,Credit Memo,OPEN,$-174.18,
BANNER'S HALLMARK SHOP 36,1000012828,5057053889,09/29/2025,OMNI-SFS,,Credit Memo,OPEN,$-26.98,
BANNER'S HALLMARK SHOP 36,1000012828,5057053895,09/29/2025,OMNI-PEANUTS20-GFT,,Credit Memo,OPEN,$-11.70,
BANNER'S HALLMARK SHOP 36,1000012828,5057077286,09/29/2025,0006065813,EVERYDAY,Invoice,OPEN,$83.73,0006065813
BANNER'S HALLMARK SHOP 36,1000012828,1000012828202510-5056963673,09/27/2025,,,SBT-Invoice,OPEN,$1.80,
BANNER'S HALLMARK SHOP 36,1000012828,5056633396,09/23/2025,damage defective,,Credit Memo,OPEN,$-11.64,
BANNER'S HALLMARK SHOP 36,1000012828,5056633772,09/23/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$90.10,
BANNER'S HALLMARK SHOP 36,1000012828,1000012828202510-5056625792,09/22/2025,,,SBT-Invoice,OPEN,$1.00,
BANNER'S HALLMARK SHOP 36,1000012828,5056525863,09/22/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-19.99,
BANNER'S HALLMARK SHOP 36,1000012828,5056525867,09/22/2025,R001891897,,Credit Memo,OPEN,$-104.82,
BANNER'S HALLMARK SHOP 36,1000012828,5056630433,09/22/2025,DEBUT INVITE CRD - 5055877679,,Credit Memo,OPEN,$-76.40,
BANNER'S HALLMARK SHOP 36,1000012828,5056630439,09/22/2025,DEBUT INVITE CRD - 5055943161,,Credit Memo,OPEN,$-76.40,
BANNER'S HALLMARK SHOP 36,1000012828,5056630444,09/22/2025,DEBUT INVITE CRD - 5056131308,,Credit Memo,OPEN,$-76.40,
BANNER'S HALLMARK SHOP 36,1000012828,1000012828202510-5056581756,09/21/2025,,,SBT-Invoice,OPEN,$4.00,
BANNER'S HALLMARK SHOP 36,1000012828,1000012828202510-5056521542,09/20/2025,,,SBT-Invoice,OPEN,$2.80,
BANNER'S HALLMARK SHOP 36,1000012828,5056400765,09/19/2025,MIX MATCH,,Credit Memo,OPEN,$-27.94,
BANNER'S HALLMARK SHOP 36,1000012828,5056321404,09/18/2025,09/2025 GC FEE,,Debit Memo,PAID,$475.00,
BANNER'S HALLMARK SHOP 36,1000012828,5056064722,09/15/2025,OMNI-SFS,,Credit Memo,OPEN,$-52.83,
BANNER'S HALLMARK SHOP 36,1000012828,5056064724,09/15/2025,R001890796,,Credit Memo,OPEN,$-160.83,
BANNER'S HALLMARK SHOP 36,1000012828,5056131308,09/15/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$76.40,
BANNER'S HALLMARK SHOP 36,1000012828,1000012828202510-5056060711,09/13/2025,,,SBT-Invoice,OPEN,$2.80,
BANNER'S HALLMARK SHOP 36,1000012828,5055942699,09/12/2025,DAMAGES,,Credit Memo,OPEN,$-144.79,
BANNER'S HALLMARK SHOP 36,1000012828,5055943161,09/12/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$76.40,
BANNER'S HALLMARK SHOP 36,1000012828,1000012828202510-5055935520,09/11/2025,,,SBT-Invoice,OPEN,$1.50,
BANNER'S HALLMARK SHOP 36,1000012828,5055877679,09/11/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$76.40,
BANNER'S HALLMARK SHOP 36,1000012828,5055809695,09/10/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$76.40,
BANNER'S HALLMARK SHOP 36,1000012828,5055877671,09/10/2025,BDAY CRD CREDIT - 5054839060,,Credit Memo,OPEN,$-90.10,
BANNER'S HALLMARK SHOP 36,1000012828,5055877673,09/10/2025,BDAY CRD CREDIT - 5054933113,,Credit Memo,OPEN,$-90.10,
BANNER'S HALLMARK SHOP 36,1000012828,5055877675,09/10/2025,BDAY CRD CREDIT - 5054993440,,Credit Memo,OPEN,$-90.10,
BANNER'S HALLMARK SHOP 36,1000012828,1000012828202510-5055800707,09/09/2025,,,SBT-Invoice,OPEN,$2.30,
BANNER'S HALLMARK SHOP 36,1000012828,1000012828202510-5055705304,09/08/2025,,,SBT-Invoice,OPEN,$3.50,
BANNER'S HALLMARK SHOP 36,1000012828,5055615869,09/08/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-17.25,
BANNER'S HALLMARK SHOP 36,1000012828,5055615872,09/08/2025,OMNI-SFS,,Credit Memo,OPEN,$-99.70,
BANNER'S HALLMARK SHOP 36,1000012828,5055615878,09/08/2025,R001889701,,Credit Memo,OPEN,$-229.83,
BANNER'S HALLMARK SHOP 36,1000012828,1000012828202510-5055662543,09/07/2025,,,SBT-Invoice,OPEN,$5.30,
BANNER'S HALLMARK SHOP 36,1000012828,5055877678,09/02/2025,Sept Smartlync Fee,,Debit Memo,OPEN,$30.00,
BANNER'S HALLMARK SHOP 36,1000012828,5055177742,09/01/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-33.75,
BANNER'S HALLMARK SHOP 36,1000012828,5055177746,09/01/2025,OMNI-SFS,,Credit Memo,OPEN,$-30.35,
BANNER'S HALLMARK SHOP 36,1000012828,5055177752,09/01/2025,R001888599,,Credit Memo,OPEN,$-277.51,
BANNER'S HALLMARK SHOP 36,1000012828,5055877677,09/01/2025,SEPT WINNG FEE,,Debit Memo,OPEN,$296.00,
BANNER'S HALLMARK SHOP 38,1000006859,5057112271,09/30/2025,,HLWN EID(RAMADN),Invoice,OPEN,$123.74,4013020561
BANNER'S HALLMARK SHOP 38,1000006859,5057112854,09/30/2025,CIJ TECHNO 2,CHRISTMAS,Invoice,OPEN,$420.00,4013020732
BANNER'S HALLMARK SHOP 38,1000006859,5057112855,09/30/2025,,EVERYDAY,Invoice,OPEN,$79.20,4013020846
BANNER'S HALLMARK SHOP 38,1000006859,5057113725,09/30/2025,,CHRISTMAS,Invoice,OPEN,$113.98,4013020566
BANNER'S HALLMARK SHOP 38,1000006859,5057113727,09/30/2025,,EVERYDAY,Invoice,OPEN,$15.20,4013020566
BANNER'S HALLMARK SHOP 38,1000006859,1000006859202510-5057090297,09/29/2025,,,SBT-Invoice,OPEN,$2.00,
BANNER'S HALLMARK SHOP 38,1000006859,1000006859202510-5057090298,09/29/2025,,,SBT-Invoice,OPEN,$1.50,
BANNER'S HALLMARK SHOP 38,1000006859,5057053399,09/29/2025,R001892764,,Credit Memo,OPEN,$-290.20,
BANNER'S HALLMARK SHOP 38,1000006859,5057053413,09/29/2025,OMNI-SFS,,Credit Memo,OPEN,$-7.93,
BANNER'S HALLMARK SHOP 38,1000006859,5057053420,09/29/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-131.99,
BANNER'S HALLMARK SHOP 38,1000006859,5057053424,09/29/2025,OMNI-PEANUTS20-GFT,,Credit Memo,OPEN,$-1.53,
BANNER'S HALLMARK SHOP 38,1000006859,5057053430,09/29/2025,OMNI-PEANUTS20-STR,,Credit Memo,OPEN,$-1.20,
BANNER'S HALLMARK SHOP 38,1000006859,5057077331,09/29/2025,0006065806,EVERYDAY,Invoice,OPEN,$83.18,0006065806
BANNER'S HALLMARK SHOP 38,1000006859,1000006859202510-5056960968,09/27/2025,,,SBT-Invoice,OPEN,$4.50,
BANNER'S HALLMARK SHOP 38,1000006859,5056633682,09/23/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$100.25,
BANNER'S HALLMARK SHOP 38,1000006859,5056525588,09/22/2025,OMNI-SFS,,Credit Memo,OPEN,$-82.38,
BANNER'S HALLMARK SHOP 38,1000006859,5056525595,09/22/2025,R001891661,,Credit Memo,OPEN,$-171.09,
BANNER'S HALLMARK SHOP 38,1000006859,5056525603,09/22/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-5.42,
